created_at;id;id_str;text;source;truncated;in_reply_to_status_id;in_reply_to_status_id_str;in_reply_to_user_id;in_reply_to_user_id_str;in_reply_to_screen_name;geo;coordinates;place;contributors;retweeted_status;is_quote_status;filter_level;lang;timestamp_ms;user_id;user_id_str;user_screen_name;user_location;user_description;user_protected;user_verified;user_followers_count;user_friends_count;user_created_at;entities_screen_name;entities_name;entities_id;entities_id_str;quoted_status_id;quoted_status_id_str;quoted_status;quoted_status_permalink;extended_entities;possibly_sensitive;extended_tweet
Sat Nov 21 20:48:05 +0000 2020;1330251660795535361;1330251660795535361;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991685471;1307373968542830597;1307373968542830597;ot5ftluan;;"fan account || #LUAN: eu canto o amor, vivo o amor. ❤️ stan de luan santana; zayn malik; liam payne; niall horan; louis tomlinson; harry styles; felipe neto.";False;False;179;235;Sat Sep 19 17:40:33 +0000 2020;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:05 +0000 2020;1330251660921360386;1330251660921360386;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991685501;1048001890154438658;1048001890154438658;MarihGiovanna2;Guararapes, Brasil;se você é branco, com uma vida estável é privilegiado sim. o mínimo que pode fazer para ajudar o próximo é apoiar a luta e respeitar as minorias✊🏿🏳️‍🌈🕎♀️;False;False;344;296;Fri Oct 05 00:08:16 +0000 2018;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:06 +0000 2020;1330251665094676483;1330251665094676483;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991686496;1067533628631064581;1067533628631064581;Alann19736323;Rio Grande do Norte, Brasil;;False;False;15;1007;Tue Nov 27 21:40:25 +0000 2018;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:06 +0000 2020;1330251665530818562;1330251665530818562;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991686600;326440183;326440183;Bolsonata;Salvador, Brasil;Aquele que nasceu de Deus, o Maligno não lhe toca.   1 João 5:18;False;False;1027;1566;Wed Jun 29 22:40:37 +0000 2011;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:08 +0000 2020;1330251675391717376;1330251675391717376;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991688951;1138067656312012803;1138067656312012803;AnthonyBarcell3;;:);False;False;12;323;Mon Jun 10 12:57:28 +0000 2019;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:09 +0000 2020;1330251675672711168;1330251675672711168;RT @RevistaISTOE: O filho 03 do presidente teria encabeçado uma ofensiva ideológica para colocar as urnas eletrônicas e o processo de votaç…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991689018;3304117840;3304117840;josebelezia;Santo André, Brasil;;False;False;93;339;Sat May 30 20:54:38 +0000 2015;RevistaISTOE;Revista ISTOÉ;29913589;29913589;;;;;;;
Sat Nov 21 20:48:09 +0000 2020;1330251677245591555;1330251677245591555;RT @Estadao: MP do Rio descobre que Flávio Bolsonaro omitiu investimentos de R$ 90 mil em ações https://t.co/aFpSC8VI86 https://t.co/1irLc8…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991689393;616270587;616270587;magrao6929;São Paulo, Brasil;"Admirador de belas mulheres.🔞
Corinthians time do ❤";False;False;635;309;Sat Jun 23 15:11:37 +0000 2012;Estadao;Estadão;9317502;9317502;;;;;;False;
Sat Nov 21 20:48:09 +0000 2020;1330251677283344388;1330251677283344388;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991689402;251603703;251603703;valesuisso;;;False;False;18;513;Sun Feb 13 13:41:20 +0000 2011;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:09 +0000 2020;1330251679665709060;1330251679665709060;RT @VlogdoLisboa: Segura o Mito;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;True;low;pt;1605991689970;1248595360337014784;1248595360337014784;SilvestreGuara1;;Todos que me seguir eu sigo de volta CONSERVADOR , PATRIOTA E DE DIREITA;False;False;2647;3388;Fri Apr 10 12:55:23 +0000 2020;VlogdoLisboa;VLOGDOLISBOA🇧🇷🇮🇱🇺🇸 O BRASIL JÁ DEU CERTO 👍;560825868;560825868;1.3302456324020716e+18;1330245632402071555;;;;;
Sat Nov 21 20:48:11 +0000 2020;1330251684157796362;1330251684157796362;RT @seontasa: Em dia de protesto contra morte de homem negro, Bolsonaro diz que Brasil tem questões mais complexas do que problemas raciais…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991691041;1097897295947931654;1097897295947931654;MauroCsarAmara1;;advogado e bacharel em ciências econômicas;False;False;261;1355;Tue Feb 19 16:34:48 +0000 2019;seontasa;(Zéh!)@seontasa;1142902008535535616;1142902008535535616;;;;;;;
Sat Nov 21 20:48:11 +0000 2020;1330251685860663301;1330251685860663301;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;es;1605991691447;1299873998973665283;1299873998973665283;AnticcomunistA1;;"Bolsonaro 2022

Trump 2020";False;False;787;2477;Sun Aug 30 00:58:14 +0000 2020;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:11 +0000 2020;1330251687915819008;1330251687915819008;RT @marciotsantos: Bolsonaro foi para o G20 atacar os protestos contra o racismo e defender que as pessoas não precisam se vacinar contra a…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991691937;1218884245218873344;1218884245218873344;jsn1999__;Lugar nenhum;"• 21 anos
• 🇧🇷
• Acadêmica do curso de licenciatura em ciências biológicas
#fiquememcasa
#usarmascarasalva
 #vidasnegrasimportam
#novembroazul
#defendaosus";False;False;230;57;Sun Jan 19 13:14:03 +0000 2020;marciotsantos;Márcio Tavares;41400540;41400540;;;;;;;
Sat Nov 21 20:48:11 +0000 2020;1330251687966216196;1330251687966216196;RT @GuilhermeBoulos: INACEITÁVEL! Ao negar a existência do racismo na reunião da cúpula do G-20, Bolsonaro choca o mundo e reafirma o discu…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991691949;1137871240910299136;1137871240910299136;lucas_aguiar_RH;;tirando vantagem da falta de habilidade dos outros integrantes do time;False;False;25;756;Sun Jun 09 23:56:59 +0000 2019;GuilhermeBoulos;Guilherme Boulos 50;762402774260875265;762402774260875265;;;;;;;
Sat Nov 21 20:48:11 +0000 2020;1330251687878123531;1330251687878123531;IMPOPULAR? Presidente Bolsonaro em visita ao Amapá - 21/11/2020 https://t.co/ky2l6DWRuR via @YouTube;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991691928;48808092;48808092;joncasp;New York,EUA;;False;False;3808;4996;Fri Jun 19 19:51:10 +0000 2009;YouTube;YouTube;10228272;10228272;;;;;;False;
Sat Nov 21 20:48:12 +0000 2020;1330251688238850050;1330251688238850050;"RT @HermanBruhns: Precisamos dr a esse lutador as armas que ele merece para continuar defendendo Bolsonaro. SDV garantido
🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991692014;1202740811676471299;1202740811676471299;DoloresGuedes1;;Direita Patriótica, Conservadora, Católica, Bolsonarista e armamentista 🇧🇷🇧🇷;False;False;793;945;Fri Dec 06 00:05:44 +0000 2019;HermanBruhns;💚 Herman Bruhns 💛🇧🇷;3357467157;3357467157;;;;;;;
Sat Nov 21 20:48:13 +0000 2020;1330251692630298629;1330251692630298629;"RT @RosianiPeso: Corrupção???????
Ou não?";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;True;low;pt;1605991693061;1258107200347803649;1258107200347803649;Regina93243572;;;False;False;359;692;Wed May 06 18:52:03 +0000 2020;RosianiPeso;Rosiani🐮🚫;336466545;336466545;1.329815516614103e+18;1329815516614103043;;;;;
Sat Nov 21 20:48:13 +0000 2020;1330251692852596739;1330251692852596739;O racismo cordial de https://t.co/YrmkjoLMdE de 21/11/20 https://t.co/E1VhG8ZADe via @YouTube;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;es;1605991693114;777263560854503424;777263560854503424;VortexBrito;São Paulo, Brasil;A vida é preciosa em suas mais variadas facetas. Esse espaço é uma humilde miscelânea semelhante à roda viva da Existência. Curta e participe.;False;False;89;331;Sat Sep 17 21:50:48 +0000 2016;YouTube;YouTube;10228272;10228272;;;;;;False;
Sat Nov 21 20:48:13 +0000 2020;1330251693934645251;1330251693934645251;RT @Estadao: Bolsonaro deve anunciar em Macapá isenção na conta de luz para consumidores do Amapá https://t.co/vEmH50mfv7;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991693372;715364459099856896;715364459099856896;odio_nao;;Paz, Amor, Igualdade, Democracia, Resistência.;False;False;932;476;Thu Mar 31 02:25:52 +0000 2016;Estadao;Estadão;9317502;9317502;;;;;;False;
Sat Nov 21 20:48:15 +0000 2020;1330251701689921539;1330251701689921539;"RT @sarah_ceni: ""Um povo unido é soberano, dividido é vulnerável""
Presidente Bolsonaro.
Esse é o tuíte...";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991695221;1248325364918767622;1248325364918767622;mesquita_ferraz;;Otimista;False;False;96;77;Thu Apr 09 19:02:31 +0000 2020;sarah_ceni;Sarah Ceni 🇧🇷🔴⚪⚫;254291924;254291924;;;;;;;
Sat Nov 21 20:48:15 +0000 2020;1330251703271256070;1330251703271256070;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991695598;1033826187427176454;1033826187427176454;gtgjf8;;"cachorros são um hino  //

eu provavelmente vou escrever o mesmo tweet todo mês porque eu esqueci que já escrevi ele antes";False;False;27;39;Sun Aug 26 21:19:05 +0000 2018;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:15 +0000 2020;1330251704185610242;1330251704185610242;RT @taoquei1: Divulguem pra gringaiada!;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;True;low;pt;1605991695816;1195726149659308032;1195726149659308032;Jeffers26976264;Interlagos, Z/S, São Paulo.;"Interlagos, Zona Sul de São Paulo 
✌🇧🇷👍😎
@Jeffers95151 - Parler";False;False;3963;4843;Sat Nov 16 15:31:59 +0000 2019;taoquei1;TeAtualizei 🇧🇷👊🏻❤️;1087259768;1087259768;1.330191842713985e+18;1330191842713985039;;;;;
Sat Nov 21 20:48:16 +0000 2020;1330251705225793538;1330251705225793538;RT @g20org: President of Brazil, Jair Bolsonaro, stresses the importance of global cooperation ahead of the #G20Riyadhsummit. https://t.co/…;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;en;1605991696064;1088573015233830912;1088573015233830912;3ENk5vjBFcSG6ub;المملكة العربية السعودية;اعشق وطني وارى فيه كل ماهوجميل لا اقبل المسومة او المجاملة فيه واضع نفسي ومالي رمح في نحر من يعاديه 🇸🇦;False;False;1082;1687;Thu Jan 24 23:03:26 +0000 2019;g20org;G20 Saudi Arabia;925441731331543040;925441731331543040;;;;;;;
Sat Nov 21 20:48:16 +0000 2020;1330251706437931012;1330251706437931012;RT @allanldsantos: Isso precisa estar com legendas em inglês 👊🏼;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;True;low;pt;1605991696353;1220790055490543622;1220790055490543622;AnaDuqu34331242;;;False;False;28;116;Fri Jan 24 19:27:39 +0000 2020;allanldsantos;Allan Dos Santos;52048790;52048790;1.3301649943994163e+18;1330164994399416324;;;;;
Sat Nov 21 20:48:16 +0000 2020;1330251706978930689;1330251706978930689;"RT @1GABRlELinHeLL: Bolsonaro hoje no Amapá

https://t.co/sNTtJedaUf";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991696482;1230836737922019329;1230836737922019329;GVigiar;;Estremamente direitista.. .. bolsonaro 2022 com certeza..;False;False;681;1111;Fri Feb 21 12:48:57 +0000 2020;1GABRlELinHeLL;𝐆 𝐀 𝐁 𝐑 𝗹 𝐄 𝐋;1046211381324845061;1046211381324845061;;;;;;False;
Sat Nov 21 20:48:16 +0000 2020;1330251708094689281;1330251708094689281;RT @MarielleVive_: Vandalismo é Bolsonaro dizer que prefere um filho morto a um filho gay.;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991696748;1191488295701766149;1191488295701766149;Che_O_Argentino;Brasil;Se você é capaz de tremer de indignação a cada vez que se comete uma injustiça no mundo, então somos companheiros.;False;False;17328;11835;Mon Nov 04 22:52:13 +0000 2019;MarielleVive_;Marielle;1299373045312892929;1299373045312892929;;;;;;;
Sat Nov 21 20:48:16 +0000 2020;1330251708606406656;1330251708606406656;RT @canovelino: Indecente! https://t.co/RIfTg0esex;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;True;low;pt;1605991696870;2435720202;2435720202;CacoBrasil2;São Paulo;"Reconheço as mudanças introduzidas pela gestão de Lula e Dilma. É só o começo!
Quero dar minha pequena colaboração na divulgação da informação sadia. ABRIL2014";False;False;15020;14413;Wed Apr 09 16:53:17 +0000 2014;canovelino;Car♡lin;212114759;212114759;1.3301441880469586e+18;1330144188046958595;;;;False;
Sat Nov 21 20:48:18 +0000 2020;1330251715040456704;1330251715040456704;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991698404;1116839223846481920;1116839223846481920;eijuba_;;;False;False;12;38;Fri Apr 12 23:03:15 +0000 2019;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:18 +0000 2020;1330251715430539265;1330251715430539265;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991698497;1275135303687319553;1275135303687319553;OlinoJose;Aracaju, Brasil;Um ser em constante aprendizado, buscando viver intensamente essa passagem pela vida.;False;False;257;282;Mon Jun 22 18:35:45 +0000 2020;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:18 +0000 2020;1330251717020176390;1330251717020176390;"RT @Valente38Carla: Presidente Bolsonaro sendo bem recepcionado pela maioria dos Macapaenses. 
Para os contra.... CHORA QUE PASSA.
#Bolsona…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991698876;1106304317529776128;1106304317529776128;Gilbert_gyba;Cuiabá, Brasil;"Dê o melhor de si, seja sempre o melhor possível, não desfaça de ninguém, somos irmãos, filhos do mesmo pai...
Brasil acima de tudo, Deus acima de todas 🙏🇧🇷";False;False;2266;2414;Thu Mar 14 21:21:18 +0000 2019;Valente38Carla;Carla Valente;230344210;230344210;;;;;;;
Sat Nov 21 20:48:19 +0000 2020;1330251718341300226;1330251718341300226;"RT @JamilChade: Bolsonaro deixa participantes do G-20 ""em choque"" ao tratar de racismo

Delegações não esconderam constrangimento diante do…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991699191;1479539688;1479539688;AlexCastagnaro;Foz do Iguaçu - Paraná - BR;Turning around any time soon...;False;False;118;241;Mon Jun 03 12:11:04 +0000 2013;JamilChade;Jamil Chade;224628959;224628959;;;;;;;
Sat Nov 21 20:48:19 +0000 2020;1330251718404296706;1330251718404296706;RT @PATRlOTAS: Impopular? Bolsonaro hoje no Amapá. https://t.co/UYKCWXlJwJ;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991699206;1078088794220437504;1078088794220437504;LucianaASampaio;;"Deus. Família. Liberdade. Legítima defesa. Livre mercado. Estado mínimo. Brasil.
#FechadaComBOLSORINGA.";False;False;3573;3985;Thu Dec 27 00:42:53 +0000 2018;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:19 +0000 2020;1330251719071191048;1330251719071191048;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991699365;826232114383302661;826232114383302661;ddaniellesilva_;;🏳️‍🌈(L)| 21y ✊🏼Defendo Os Direitos humanos | Feminista| Ativista| Esquerda| 🎓Cursando: Psicologia| insta: @ddaniellesilva_ TikTok: @ddaniellesilva;False;False;120;222;Tue Jan 31 00:54:21 +0000 2017;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:19 +0000 2020;1330251719255658502;1330251719255658502;RT @ToniBulhoes: O corregedor que se escondeu atrás da pilastra para tratar das coisas do clã palaciano com Bolsonaro deve usar o kit bigod…;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991699409;1147104367956451328;1147104367956451328;TorneiroMecnic2;;#DitaduraNuncaMais;False;False;348;400;Fri Jul 05 11:26:08 +0000 2019;ToniBulhoes;Toni Bulhoes;32970721;32970721;;;;;;;
Sat Nov 21 20:48:19 +0000 2020;1330251719419289603;1330251719419289603;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;es;1605991699448;1122556881497743360;1122556881497743360;LiliaRRS8;;"A alegria do SENHOR é minha força!!🙌
Uma robô 🤖fiel ao seu capitão! 🇧🇷

Brasil acima de tudo!!
DEUS ACIMA DE TODOS!!";False;False;1750;1716;Sun Apr 28 17:43:11 +0000 2019;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:19 +0000 2020;1330251721122131975;1330251721122131975;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;es;1605991699854;398923159;398923159;luizhbcosta;Canada;Patriota Conservador e Cristão que acredita em um Brasil melhor à direita. 100% Bolsonaro🇧🇷🇺🇸🇧🇷;False;False;6217;5716;Wed Oct 26 18:53:32 +0000 2011;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:20 +0000 2020;1330251723735240705;1330251723735240705;"RT @erikakokay: Bolsonaro nega o racismo e diz “todos têm a mesma cor”. 

Negar o racismo é perpetuar o próprio racismo e suas consequência…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991700477;1105633605261410304;1105633605261410304;Pedro43846074;;preceptivo;False;False;1071;1387;Wed Mar 13 00:56:07 +0000 2019;erikakokay;Erika Kokay;87021796;87021796;;;;;;;
Sat Nov 21 20:48:20 +0000 2020;1330251724750249984;1330251724750249984;RT @PATRlOTAS: No Amapá o povo ovaciona Bolsonaro e grita 'fora Davi Alcolumbre' https://t.co/ccYgBmybCr;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;es;1605991700719;1019247805825724416;1019247805825724416;Luccas_Lima00;Ceará, Brasil;Conservador..🇧🇷🇺🇸🦅;False;False;70;746;Tue Jul 17 15:49:48 +0000 2018;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:21 +0000 2020;1330251727744987141;1330251727744987141;"RT @PATRlOTAS: Impopular? Bolsonaro hoje no Amapá.

Acesse o link e se inscreva no canal.
https://t.co/GO7Uyf8tPx";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991701433;1030629280986877952;1030629280986877952;RoniVilar;Parnamirim, Brasil;..e Xerxes disse a Leônidas: renda-te,  entrega tuas armas! E o Rei Leônidas respondeu: vêm pegá-las!;False;False;805;1524;Sat Aug 18 01:35:43 +0000 2018;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:21 +0000 2020;1330251727963099145;1330251727963099145;"RT @JornalDaCidadeO: “Alguns falam que eu fui eleito nesse sistema. Fui eleito porque tive muito voto. Fui roubado demais”

https://t.co/N1…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991701485;1086644999612260358;1086644999612260358;Ari_38itao;;Sou uma pessoa muito alegre, honesta e trabalhadora, de bem com a vida, estou com Bolsonaro para o que der e vier 🇧🇷🇧🇷🇧🇷;False;False;557;760;Sat Jan 19 15:22:11 +0000 2019;JornalDaCidadeO;Jornal da Cidade Online;994303120376303616;994303120376303616;;;;;;;
Sat Nov 21 20:48:21 +0000 2020;1330251729846276097;1330251729846276097;"RT @felipeneto: Segundo Bolsonaro e sua corja...

O que não existe no Brasil:
- Racismo
- Homofobia
- Queimadas
- Massacre indígena
- Destr…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991701934;1098299185328259072;1098299185328259072;LilaSz7;;"Blé 
•
•
•
Não sei o que estou fazendo aqui, mas estou";False;False;27;72;Wed Feb 20 19:11:45 +0000 2019;felipeneto;Felipe Neto 🇧🇷🏴;14128609;14128609;;;;;;;
Sat Nov 21 20:48:22 +0000 2020;1330251730425176066;1330251730425176066;RT @HenriqueFontana: Os esquemas da família Bolsonaro estampados na capa da revista IstoÉ. https://t.co/9xnSuYnfoN;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991702072;1248753217787367424;1248753217787367424;ComunistaPT;Manaus, Brasil;#LulaLivre #ficaemcasa #Socialista #PrivatizarFazMalaoBrasil;False;False;463;738;Fri Apr 10 23:22:34 +0000 2020;HenriqueFontana;Henrique Fontana;62804559;62804559;;;;;;False;
Sat Nov 21 20:48:22 +0000 2020;1330251731129802753;1330251731129802753;RT @gcamarotti: Após quase três semanas de apagão, Bolsonaro chega ao Amapá sob protestos. https://t.co/uHHd6NBmYL;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";False;;;;;;;;;;;False;low;pt;1605991702240;132967652;132967652;CLOVISBARCELOS;;;False;False;38;378;Wed Apr 14 17:15:12 +0000 2010;gcamarotti;Gerson Camarotti;133008925;133008925;;;;;;False;
Sat Nov 21 20:48:22 +0000 2020;1330251731775721473;1330251731775721473;RT @PATRlOTAS: Bolsonaro hoje em Macapá - Amapá https://t.co/60fRY5JxTp;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991702394;1035535724945305600;1035535724945305600;Zan41511071;;"Estou pensando sobre o que a esquerda ""pensa"".
Christian✝️🙏🏻 Family❤️Brazil🇧🇷";False;False;5277;5819;Fri Aug 31 14:32:10 +0000 2018;PATRlOTAS;Patriotas;955586323452219393;955586323452219393;;;;;;False;
Sat Nov 21 20:48:23 +0000 2020;1330251734581714954;1330251734581714954;"RT @Pr_AlexandreGon: ""A pauta racial tem poder para unir a todos e tem grande adesão de evangélicos, pelo histórico que vem desde o pastor…";"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";False;;;;;;;;;;;False;low;pt;1605991703063;1265338868867518464;1265338868867518464;JULIANO90663991;;Apoiador de um Projeto Nacional de Desenvolvimento;False;False;1439;2169;Tue May 26 17:48:02 +0000 2020;Pr_AlexandreGon;Alexandre Gonçalves;177543983;177543983;;;;;;;
Sat Nov 21 20:48:23 +0000 2020;1330251735311523845;1330251735311523845;"RT @alexand80807045: Vamos saber o que a população pensa sobre #ForaBolsonaroeMourao #BolsonaroMarmitaDoCentrao  
Se a eleição fosse hoje.…";"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>";False;;;;;;;;;;;False;low;pt;1605991703237;1266403333415239680;1266403333415239680;CRoscoff;;Penso, logo existo, ou algo bem parecido.;False;False;67;579;Fri May 29 16:17:57 +0000 2020;alexand80807045;Alexandre lopes;1147750408426835971;1147750408426835971;;;;;;;
